Type,Date,Deliv Date,Num,Source-Name,Job-Sales Number,Item,Qty,Rcvd,Cost-Price,Amount,Item-Description,Open-Balance,Other,QT1,QT2,AT
Purchase Order,8/24/23,8/28/23,55096,Olympic Metals,GF12,Misc (Misc Item),1,1,75,75,Misc Item,0,,,,
Purchase Order,8/24/23,8/28/23,55096,Olympic Metals,GF12,Misc (Misc Item),1,1,90,90,Misc Item,0,,,,
Purchase Order,8/24/23,8/31/23,55097,"Misumi USA, Inc.",GF12,"CFA10-26 (Threaded Steel Track Roller, Flat without Seal, 26mm Roller Diameter, 12mm Roller Width)",20,20,26.09,521.8,"Threaded Steel Track Roller, Flat without Seal, 26mm Roller Diameter, 12mm Roller Width",0,", 4x241.309, 5x341.318, 4x346",,,
Purchase Order,8/24/23,9/15/23,55098,"AAP Automation, Inc.",GF12,KQ2R04-08A (SMC FITTING),10,10,1.0237,10.24,SMC FITTING,0,", 2x750.317,",,,
Purchase Order,8/24/23,9/15/23,55098,"AAP Automation, Inc.",GF12,"KQ2L04-U01 (SMC FITTING, UNIFIT)",10,10,1.3867,13.87,"SMC FITTING, UNIFIT",0,", 2x140.314,",,,
Purchase Order,8/24/23,9/15/23,55098,"AAP Automation, Inc.",GF12,KQ2U06-00A (SMC FITTING),10,10,2.4347,24.35,SMC FITTING,0,", 2x750.313,",,,
Purchase Order,8/24/23,8/25/23,55099,McMaster-Carr Supply Co.,GF12,61205K83 (Fixed Alignment Linear Ball Bearingfor 30 mm Shaft Diameter),1,1,59.69,59.69,Fixed Alignment Linear Ball Bearingfor 30 mm Shaft Diameter,0,GIVE TO GREG,,,
Purchase Order,8/24/23,9/23/23,55100,Bemox LLC,GF12,GF12.342.03.A (P1B Spout Pilot),2,2,142.25,284.5,P1B Spout Pilot,0,,,,
Purchase Order,8/24/23,9/23/23,55100,Bemox LLC,GF12,GF12.342.04.A (P1L Spout Pilot),2,2,142.25,284.5,P1L Spout Pilot,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.331.01.A (Diverter Actuator Plate),2,2,192,384,Diverter Actuator Plate,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.331.03.A (Spout Diverter Deadnest),4,4,141,564,Spout Diverter Deadnest,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.331.04.A (Diverter Stop),2,2,514,1028,Diverter Stop,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.331.07.A (Diverter Base),2,2,312,624,Diverter Base,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.331.08.A (Diverter Back),2,2,354,708,Diverter Back,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.331.09.A (Diverter Housing Mount),2,2,142,284,Diverter Housing Mount,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.341.01.A (SPOUT CROSSWEB RAIL PLATE),4,4,207,828,SPOUT CROSSWEB RAIL PLATE,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,"GF12.341.02.A (CAP, SPOUT LEAD SCREW PLATE)",3,3,280,840,"CAP, SPOUT LEAD SCREW PLATE",0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,"GF12.341.03.A (CAP, SPOUT LEAD SCREW END PLATE)",3,3,186,558,"CAP, SPOUT LEAD SCREW END PLATE",0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.341.04.A (GEARSHAFT SUPPORT  BLOCK),2,2,199,398,GEARSHAFT SUPPORT  BLOCK,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.341.05.B (SPOUT STATION SIDE PLATE),2,2,472,944,SPOUT STATION SIDE PLATE,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.342.01.A (CYLINDER MOUNT PLATE -  UPPER),2,2,380,760,CYLINDER MOUNT PLATE -  UPPER,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.343.01.A (CYLINDER MOUNT PLATE -  LOWER),2,2,371,742,CYLINDER MOUNT PLATE -  LOWER,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.343.02.A (LIFTER BASE - A SIDE),1,1,437,437,LIFTER BASE - A SIDE,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.344.02.A (LIFTER BASE - B SIDE),1,1,437,437,LIFTER BASE - B SIDE,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.345.01.A (GEARED HANDWHEEL  PLATE),3,3,186,558,GEARED HANDWHEEL  PLATE,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.346.01.A (CROSSWEB DUAL  HANDWHEEL PLATE),2,2,232,464,CROSSWEB DUAL  HANDWHEEL PLATE,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.346.03.A (CROSSWEB EXTENSION  PLATE),2,2,211,422,CROSSWEB EXTENSION  PLATE,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.346.04.A (EXTENSION PLATE SPACER),6,6,89,534,EXTENSION PLATE SPACER,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.640.01.A (CAP STATION SIDE PLATE),2,2,414,828,CAP STATION SIDE PLATE,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.640.03.A (LINEAR SHAFT MOUNT),8,8,42,336,LINEAR SHAFT MOUNT,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.640.04.A (LINEAR SHAFT CAP),8,8,14,112,LINEAR SHAFT CAP,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.640.05.A (LINEAR BEARING SUPPORT),2,2,133,266,LINEAR BEARING SUPPORT,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.640.06.A (LINEAR SHAFT BRACKET),2,2,99,198,LINEAR SHAFT BRACKET,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.650.01.B (PnP Plate),2,2,556,1112,PnP Plate,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.650.02.A (Vertical Cylinder Block),2,2,224,448,Vertical Cylinder Block,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.650.03.A (Misumi Bearing Spacer),8,8,69,552,Misumi Bearing Spacer,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.650.04.A (Vacuum Plug-P2L Cap),2,2,115,230,Vacuum Plug-P2L Cap,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.650.05.A (Vacuum Plug-P2B Cap),2,2,112,224,Vacuum Plug-P2B Cap,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.650.06.A (Cylinder Stop),2,2,106,212,Cylinder Stop,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.651.01.B (Cylinder Stop Base),4,4,116,464,Cylinder Stop Base,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.651.02.A (Stop Adjustment Block),4,4,79,316,Stop Adjustment Block,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.651.03.A (Cylinder Stop),4,4,109,436,Cylinder Stop,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.651.04.A (Cylinder Stop Clamp),8,8,39,312,Cylinder Stop Clamp,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.653.01.A (ESCAPEMENT OFFSET PLATE A SIDE),2,2,168,336,ESCAPEMENT OFFSET PLATE A SIDE,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.653.02.A (ESCAPEMENT ADJUSTMENT PLATE),2,2,189,378,ESCAPEMENT ADJUSTMENT PLATE,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.654.01.A (Gripper Mount Block),2,2,268,536,Gripper Mount Block,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.654.02.A (Gripper Adjustment Plate),2,2,198,396,Gripper Adjustment Plate,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.655.01.A (Dead Nest Mount Block),2,2,214,428,Dead Nest Mount Block,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.655.02.B (Dead Nest Adjustment Block),2,2,59,118,Dead Nest Adjustment Block,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.655.03.A (Dead Nest Bracket),2,2,197,394,Dead Nest Bracket,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.655.04.A (Dead Nest Plate),2,2,71,142,Dead Nest Plate,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.655.05.A (P2B Dead Nest),2,2,145,290,P2B Dead Nest,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.655.06.A (P2L Dead Nest),2,2,145,290,P2L Dead Nest,0,,,,
Purchase Order,8/24/23,9/21/23,55101,Detailed Machining Inc.,GF12,GF12.710.02.A (KNIFE ANVIL),1,1,1127,1127,KNIFE ANVIL,0,,,,
Purchase Order,8/24/23,9/8/23,55102,Bemox LLC,GF12,GF12.710.04.A (KNIFE ANVIL HOLDER  ),1,1,729,729,KNIFE ANVIL HOLDER,0,,,,
Purchase Order,8/24/23,9/29/23,55073,"AAP Automation, Inc.",GF12,"3842544531 ( BRX GOTO HINGE AL 45/45, 2pk)",30,30,25.4286,762.86," BRX GOTO HINGE AL 45/45, 2pk",0,", 12x124.305, 6x125.305, 12x1",,,
Purchase Order,8/25/23,8/28/23,55107,McMaster-Carr Supply Co.,GF12,"6536N71 (Ball Joint Rod End with Grease Fitting  M20 x 1.5 mm Internal Thread, Right Hand)",1,1,23.5,23.5,"Ball Joint Rod End with Grease Fitting  M20 x 1.5 mm Internal Thread, Right Hand",0,Powers for test,,,
Purchase Order,8/25/23,8/28/23,55107,McMaster-Carr Supply Co.,GF12,"95245A155 (Grade B7 Medium-Strength Steel Threaded Rod, Fine-Thread, M20 x 1.5 mm Thread, 1 M Long)",1,1,149.08,149.08,"Grade B7 Medium-Strength Steel Threaded Rod, Fine-Thread, M20 x 1.5 mm Thread, 1 M Long",0,Powers,,,
Purchase Order,8/25/23,8/28/23,55107,McMaster-Carr Supply Co.,GF12,"91595A579 (Dowel Pin 52100 Alloy Steel, 8 mm Diameter, 50 mm Long, 10pk)",2,2,13.02,26.04,"Dowel Pin 52100 Alloy Steel, 8 mm Diameter, 50 mm Long, 10pk",0,GF12.530,,,
Purchase Order,8/29/23,8/30/23,55113,McMaster-Carr Supply Co.,GF12,"92981A809 (Alloy Steel Shoulder Screws, 13 mm Shoulder Diameter, 30 mm Shoulder Length, M10 x 1....",4,4,10.98,43.92,"Alloy Steel Shoulder Screws, 13 mm Shoulder Diameter, 30 mm Shoulder Length, M10 x 1.5 mm Thread",0,Evan / GF12.212.302,,,
Purchase Order,8/29/23,8/29/23,55114,"AAP Automation, Inc.",GF12,"AXT100-DS25-030 (SMC F TYPE CONNECTOR, 3M LENGTH)",2,2,97.691,195.38,"SMC F TYPE CONNECTOR, 3M LENGTH",0,"GF12.003, .006",,,
Purchase Order,8/29/23,8/29/23,55114,"AAP Automation, Inc.",GF12,"AXT100-DS25-080 (SMC F TYPE CONNECTOR, 8M LENGTH)",5,5,136.8532,684.27,"SMC F TYPE CONNECTOR, 8M LENGTH",0,"GF12.217, .134",,,
Purchase Order,8/29/23,8/29/23,55114,"AAP Automation, Inc.",GF12,"AXT100-DS25-150 (SMC F TYPE CONNECTOR, 15M LENGTH)",2,2,234.1153,468.23,"SMC F TYPE CONNECTOR, 15M LENGTH",0,"GF12.750, .134",,,
Purchase Order,8/30/23,9/11/23,55116,Finishing Professionals,GF12,ANODIZE - HARD CLEAR (BATCH OF HARD CLEAR ANODIZING),1,1,344.83,344.83,BATCH OF HARD CLEAR ANODIZING,0,,,,
Purchase Order,8/30/23,9/11/23,55117,Finishing Professionals,GF12,ANODIZE - CLEAR (BATCH OF CLEAR ANODIZE),1,1,903,903,BATCH OF CLEAR ANODIZE,0,,,,
Purchase Order,8/30/23,9/7/23,55118,Finishing Professionals,GF12,PLATING - CLEAR ZINC (BATCH OF CLEAR ZINC PLATING),1,1,206,206,BATCH OF CLEAR ZINC PLATING,0,,,,
Purchase Order,8/31/23,9/7/23,55119,Finishing Professionals,GF12,ANODIZE - CLEAR (BATCH OF CLEAR ANODIZE),1,1,645,645,BATCH OF CLEAR ANODIZE,0,,,,
Purchase Order,8/31/23,9/15/23,55121,Elesa USA Corp.,GF12,406821 (Elesa LMR-60-AS-M12x60),4,4,12.61,50.44,Elesa LMR-60-AS-M12x60,0,", 4x001.332,",,,
Purchase Order,8/31/23,9/5/23,55124,McMaster-Carr Supply Co.,GF12,"4464K43 (304 Stainless Steel Threaded Pipe Fitting, Low-Pressure, 90 Degree Adapter, 1-1/2 NPT F...",1,1,50.6,50.6,"304 Stainless Steel Threaded Pipe Fitting, Low-Pressure, 90 Degree Adapter, 1-1/2 NPT Female x Male",0,", 1x170.310,",,,
Purchase Order,8/31/23,9/5/23,55124,McMaster-Carr Supply Co.,GF12,"4464K862 (304 Stainless Steel Threaded Pipe Fitting, Low Pressure, Straight Reducer, 1-1/2 x 3/4...",1,1,37.73,37.73,"304 Stainless Steel Threaded Pipe Fitting, Low Pressure, Straight Reducer, 1-1/2 x 3/4 NPT Male",0,", 1x170.311,",,,
Purchase Order,8/31/23,9/5/23,55124,McMaster-Carr Supply Co.,GF12,"91263A826 (Zinc-Plated Alloy Steel Hex Drive Flat Head Screw M4 x 0.7 mm Thread, 6 mm Long, 100pk)",1,1,8.68,8.68,"Zinc-Plated Alloy Steel Hex Drive Flat Head Screw M4 x 0.7 mm Thread, 6 mm Long, 100pk",0,", 12x001.327,",,,
Purchase Order,8/31/23,9/5/23,55124,McMaster-Carr Supply Co.,GF12,"5537T938 (T-Slotted Framing Silver Corner Bracket for 45 mm High Rail, 1-3/4"" Long)",4,4,7.03,28.12,"T-Slotted Framing Silver Corner Bracket for 45 mm High Rail, 1-3/4"" Long",0,", 4x001.328,",,,
Purchase Order,8/31/23,9/5/23,55124,McMaster-Carr Supply Co.,GF12,"1575A42 (Piano Hinge with Holes Anodized Aluminum, 3"" Overall Width, 0.430"" Knuckle Diameter, 3'...",1,1,49.29,49.29,"Piano Hinge with Holes Anodized Aluminum, 3"" Overall Width, 0.430"" Knuckle Diameter, 3' Long",0,", 1x001.329,",,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.06,6,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.1,10,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),500,500,0.02,10,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),400,400,0.09,36,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,1,100,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,1.05,105,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,1.05,105,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,1.1,110,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,1.2,120,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),50,50,1.6,80,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,1.5,150,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),50,50,0.6,30,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.78,78,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.7,70,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),50,50,1,50,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),50,50,1.2,60,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),50,50,1.4,70,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.3,30,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.28,28,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.15,15,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.4,40,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.5,50,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.52,52,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.4,40,Misc Item,0,,,,
Purchase Order,8/31/23,9/8/23,55126,Automation Direct,GF12,"ECP3112 (NITRA pneumatic pushbutton, IP65, 22mm, momentary, operator only, plastic base, plastic...",10,10,2.75,27.5,"NITRA pneumatic pushbutton, IP65, 22mm, momentary, operator only, plastic base, plastic bezel, b...",0,", 3x345.302, 2x346.302, 3x471",,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.56,56,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,1,100,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),400,400,0.4,160,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),500,500,0.15,75,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.12,12,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),400,400,0.26,104,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.15,15,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),200,200,0.28,56,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.2,20,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),200,200,0.19,38,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),200,200,0.07,14,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.12,12,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.115,11.5,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.1,10,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),400,400,0.13,52,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.15,15,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.155,15.5,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.18,18,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.24,24,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.085,8.5,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.0875,8.75,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.09,9,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.085,8.5,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),200,200,0.11,22,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.18,18,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.085,8.5,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.1,10,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.1,10,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.15,15,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.15,15,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.17,17,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.09,9,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.085,8.5,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.08,8,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.05,5,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),100,100,0.016,1.6,Misc Item,0,,,,
Purchase Order,8/31/23,9/13/23,55125,Monroe Fasteners LLC,GF12,Misc (Misc Item),200,200,0.021,4.2,Misc Item,0,,,,
Purchase Order,9/7/23,9/25/23,55122,"Rexel, Inc.",GF12,"F66G72 (Hoffman Straight Section Lay-in Hinged-Cover Type 1, 72"")",5,5,92.43,462.15,"Hoffman Straight Section Lay-in Hinged-Cover Type 1, 72""",0,", 5x001.323,",,,
Purchase Order,9/7/23,9/25/23,55122,"Rexel, Inc.",GF12,F66GUC (HOFFMAN 6.00 x 6.00 UNIVERSAL U-CONNECTOR),3,3,7.176,21.53,HOFFMAN 6.00 x 6.00 UNIVERSAL U-CONNECTOR,0,", 3x001.324,",,,
Purchase Order,9/7/23,9/25/23,55122,"Rexel, Inc.",GF12,F66GCP (HOFFMAN 6.00 x 6.00 CLOSURE PLATE),2,2,7.087,14.17,HOFFMAN 6.00 x 6.00 CLOSURE PLATE,0,", 2x001.325,",,,
Purchase Order,9/7/23,9/25/23,55122,"Rexel, Inc.",GF12,F66BK60 (HOFFMAN BARRIER KIT BOLT-ON 60IN),10,10,74.594,745.94,HOFFMAN BARRIER KIT BOLT-ON 60IN,0,", 10x001.326,",,,
Purchase Order,9/7/23,9/22/23,55123,"Compression Leasing Services, Inc.",GF12,PC7PPS19C50 (PREVOST 2in ID L Junction),7,7,38,266,PREVOST 2in ID L Junction,0,", 4x170.302,",,,
Purchase Order,9/7/23,9/22/23,55123,"Compression Leasing Services, Inc.",GF12,PC7PPS1MF50207 (PREVOST 2in ID to 1 1/2 NPT),2,2,26,52,PREVOST 2in ID to 1 1/2 NPT,0,", 1x170.309,",,,
Purchase Order,9/7/23,9/22/23,55123,"Compression Leasing Services, Inc.",GF12,PC7PPS1TE50 (PREVOST 2in ID T Junction),2,2,56,112,PREVOST 2in ID T Junction,0,", 1x170.301,",,,
Purchase Order,9/7/23,9/22/23,55123,"Compression Leasing Services, Inc.",GF12,PC7PPS1BO50 (PREVOST 2in ID End Cap),3,3,24,72,PREVOST 2in ID End Cap,0,", 2x170.305,",,,
Purchase Order,9/7/23,9/22/23,55123,"Compression Leasing Services, Inc.",GF12,PC7PPSTUB50L6 (PREVOST 2in OD Aluminum Pipe),4,4,140,560,PREVOST 2in OD Aluminum Pipe,0,", 4x170.303,",,,
Purchase Order,9/7/23,9/22/23,55123,"Compression Leasing Services, Inc.",GF12,"PC7PPS1CI50UNC (PREVOST 2in ID Pipe Mounting M8 Thread, 5pk)",3,3,4,12,"PREVOST 2in ID Pipe Mounting M8 Thread, 5pk",0,", 8x170.308,",,,
Purchase Order,9/7/23,9/22/23,55123,"Compression Leasing Services, Inc.",GF12,PC7PPS1BT50203 (PREVOST 2in ID to 1/2 NPT Fitting),20,20,29,580,PREVOST 2in ID to 1/2 NPT Fitting,0,", 15x170.304,",,,
Purchase Order,9/7/23,9/8/23,55127,McMaster-Carr Supply Co.,GF12,"6536N71 (Ball Joint Rod End with Grease Fitting  M20 x 1.5 mm Internal Thread, Right Hand)",31,31,23.5,728.5,"Ball Joint Rod End with Grease Fitting  M20 x 1.5 mm Internal Thread, Right Hand",0,GF12.414.04.A - Powers,,,
